Date,Cases,cases_per_100k,Rt,surge,surge_prob
2022-04-03,92674,1774.310275506883,0.9221303220667771,0,0.000362904609726721
2022-04-10,71244,1364.017537477743,0.8841936156297245,0,0.0002607570743536965
2022-04-17,55640,1065.2677528670713,0.855076138712447,0,0.0003010328300424871
2022-04-24,58325,1116.6740058585897,0.8662557213425105,0,0.00022925328518792512
2022-05-01,52916,1013.1148168712068,0.9014944652975331,0,0.00022983192039793072
2022-05-08,52539,1005.8968811625281,0.9495587592567488,0,0.00014188708849845427
2022-05-15,58157,1113.4575252244836,0.9987460048301321,0,0.0002309834457131097
2022-05-22,49841,954.2417338362275,0.9828837121793517,0,0.0002971007456929423
2022-05-29,48148,921.8280331603837,0.9812176872140996,0,0.00038199662575982276
2022-06-05,46082,882.2729796481016,0.9652099196486422,0,0.0005101622022541529
2022-06-12,47762,914.4377859891636,0.9636108456778142,0,0.00029683882617228115
2022-06-19,28175,539.430606344891,0.9138032066001595,0,0.0004997315604705377
2022-06-26,43542,833.6428557753059,0.9470694012836224,0,0.000467906104453446
2022-07-03,36180,692.6920794164384,0.9557809165278296,0,0.0005772864630959731
2022-07-10,70398,1347.8202599988513,1.0838529365502756,0,0.0005235737505589312
2022-07-17,69674,1333.9587601232984,1.1969964648528972,0,0.0006473249425156745
2022-07-24,61169,1171.1244280216729,1.1104839321035174,0,0.0005265826538904545
2022-07-31,51603,987.9764890582222,1.0457110754959196,0,0.001027652747852685
2022-08-07,39002,746.7212957821984,0.8902281323266278,0,0.0009139561553465217
2022-08-14,30700,587.7735444467845,0.8487754871404074,0,0.0009133589115655316
2022-08-21,26682,510.8460492810783,0.8428637073301474,0,0.0006404125960651854
2022-08-28,18411,352.4918152055293,0.8257615281214916,0,0.0002744853653080809
2022-09-04,13074,250.31111791847752,0.8094303093882743,0,0.00025226170565718583
2022-09-11,10756,205.93134345503628,0.8023522646909227,0,0.0002396278939689881
2022-09-18,3178,60.845091995175274,0.6878549969281477,0,0.0002311237101919448
2022-09-25,7219,138.21293867626505,0.7736805385971153,0,0.0003116358845748403
2022-10-02,19616,375.5624054680171,1.0329336946350534,0,0.0004792499723084675
2022-10-09,0,0.0,0.4986484027755532,0,0.0002619562133265195
2022-10-16,25047,479.54280025272345,0.9365400503351639,0,
2022-10-23,14489,277.40230897359805,1.1366303987005477,0,0.0003151724938574559
2022-10-30,41043,785.7977063429763,1.7471779918849883,0,0.5887836079688926
2022-11-06,0,0.0,1.0395002051760884,0,
2022-11-13,19678,376.7494399877467,0.6187665129325012,0,
2022-11-20,21885,419.00403974651067,1.0069900009920285,0,0.00019839869337700733
2022-11-27,24759,474.02883345139855,1.4847108809339011,0,0.1546460776404005
2022-12-04,31859,609.9634316785051,2.78967303475402,0,
2022-12-11,37483,717.6389500488216,1.1394086471470206,0,0.000397165978133324
